Source,X,Y
87078,31.972456,118.730558
87079,31.972210,118.731380
87080,31.971740,118.732406
87081,31.974595,118.725796
87082,32.057512,118.715572
87083,31.848694,118.833844
87084,32.092225,118.775691
87085,32.092633,118.774919
87086,32.094321,118.775007
87087,31.602474,118.979341
87088,31.850803,118.831145
87089,31.849947,118.842849
87090,31.850039,118.842846
87091,31.850885,118.831154
87092,31.850794,118.831278
87093,31.850876,118.831287
87094,31.850719,118.833447
87095,31.847624,118.833085
87096,31.846654,118.832867
87097,31.846126,118.832712
87098,31.844909,118.832239
87099,32.131174,118.850201
87100,31.846940,118.832931
87101,31.926055,118.874245
87102,32.054928,118.902407
87103,32.067518,118.822798
87104,32.061173,118.818773
87105,32.561853,118.872709
87106,32.561506,118.872784
87107,32.561247,118.872896
87108,32.560932,118.873045
87109,32.559893,118.873645
87110,32.558365,118.874418
87111,32.066589,118.820162
87112,32.556531,118.875511
87113,32.555879,118.875858
87114,31.602711,118.979377
87115,32.200007,119.133837
87116,31.342921,118.919385
87117,31.924986,118.873583
87118,32.065468,118.822125
87119,32.210140,118.723560
87120,32.063434,118.802980
87121,32.194795,119.134140
87122,32.469907,118.848101
87123,32.065200,118.819001
87124,31.924340,118.873770
87125,31.928489,118.874814
87126,31.980405,118.742862
87127,32.034176,118.758839
87128,31.928325,118.873612
87129,32.037508,118.889524
87130,32.067204,118.820442
87131,32.131334,118.851449
87132,32.208445,119.126230
87133,32.044115,118.796400
87134,31.924518,118.877244
87135,31.915693,118.893975
87136,31.937363,118.713400
87137,31.924538,118.876578
87138,32.576353,118.578085
87139,32.031506,118.906158
87140,32.031112,118.902949
87141,32.034588,118.890722
87142,32.033786,118.890911
87143,32.041598,118.900187
87144,32.207310,119.124604
87145,32.207121,119.124758
87146,31.925076,118.881388
87147,32.069088,118.822211
87148,31.924861,118.880440
87149,31.924837,118.880294
87150,31.925078,118.880233
87151,31.924932,118.879537
87152,32.037153,118.889494
87153,31.925781,118.876144
87154,32.206374,119.124685
87155,31.925890,118.877152
87156,32.078618,118.645413
87157,31.924059,118.874213
87158,31.923771,118.875163
87159,32.058027,118.817445
87160,31.924041,118.874402
87161,31.924244,118.874551
87162,32.067166,118.823486
87163,32.064308,118.819351
87164,32.057138,118.818285
87165,31.844439,118.574985
87166,32.150312,118.990956
87167,31.597395,119.024644
87168,32.205741,119.124668
87169,32.039130,118.635802
87170,32.036442,118.889611
87171,32.087088,118.952323
87172,32.157976,118.578680
87173,32.159714,118.580127
87174,32.161901,118.581886
87175,32.164082,118.583651
87176,32.066126,118.819959
87177,32.165287,118.586503
87178,32.165243,118.586122
87179,32.165342,118.584818
87180,32.165347,118.584680
87181,32.180261,118.600186
87182,32.017641,118.793725
87183,32.139884,118.564581
87184,32.139749,118.564643
87185,32.068344,118.822134
87186,32.186089,118.614957
87187,32.066899,118.822390
87188,32.180370,118.590223
87189,32.180211,118.590317
87190,32.208637,119.130963
87191,31.343043,118.919435
87192,32.037017,118.889508
87193,31.979186,118.665998
87194,31.663984,119.013854
87195,32.208031,119.130682
87196,31.663574,119.013893
87197,31.659250,119.014157
87198,31.597048,119.024560
87199,32.065924,118.822356
87200,31.653997,119.014499
87201,32.077747,118.799597
87202,32.063384,118.818791
87203,32.034420,118.758920
87204,32.207085,119.130540
87205,32.065303,118.819493
87206,31.659965,119.020807
87207,32.046133,118.901974
87208,32.206632,119.130472
87209,31.659878,119.020741
87210,31.926583,118.873934
87211,31.926303,118.871689
87212,32.081924,119.015331
87213,31.575867,119.087270
87214,31.547208,119.078930
87215,31.573491,119.087659
87216,31.535008,119.076539
87217,31.495527,119.092732
87218,31.557668,119.085248
87219,32.067528,118.821094
87220,31.399897,119.126294
87221,31.463220,119.097206
87222,31.409618,119.120656
87223,31.479528,119.088815
87224,31.478379,119.088570
87225,32.068264,118.822542
87226,31.641127,119.003060
87227,31.640327,119.003242
87228,31.621199,119.065057
87229,31.631818,119.040465
87230,31.631848,119.047538
87231,32.065138,118.821938
87232,31.683495,118.998409
87233,31.638077,119.011974
87234,31.581411,119.083146
87235,31.667488,119.051858
87236,31.623070,119.056508
87237,31.562446,119.086595
87238,31.659600,119.021868
87239,31.365743,119.137150
87240,31.347093,119.140945
87241,31.642253,119.002377
87242,31.314145,119.147520
87243,31.299252,119.153279
87244,31.300110,119.152010
87245,31.328253,119.142169
87246,31.634339,119.022276
87247,31.615409,119.059339
87248,31.368847,119.136087
87249,31.650790,119.053069
87250,31.659778,119.021923
87251,31.926856,118.873934
87252,31.927292,118.873934
87253,32.067373,118.823808
87254,31.927736,118.872736
87255,32.064788,118.819381
87256,32.046101,118.901837
87257,32.056820,118.820123
87258,32.066415,118.820073
87259,32.062694,118.759158
87260,32.255281,118.755341
87261,32.023038,118.795280
87262,32.067274,118.763615
87263,32.068981,118.821896
87264,31.660019,119.021760
87265,32.064228,118.766198
87266,31.921492,118.872149
87267,32.081882,119.016108
87268,31.921231,118.871530
87269,31.924469,118.868462
87270,31.925481,118.869166
87271,32.067246,118.764120
87272,32.064138,118.759139
87273,31.660053,119.020999
87274,32.067121,118.763805
87275,31.761464,118.927529
87276,32.066571,118.822169
87277,32.046218,118.901879
87278,32.064452,118.765064
87279,32.066811,118.823057
87280,32.063855,118.819008
87281,32.065092,118.766102
87282,32.061953,118.821618
87283,31.746762,118.884288
87284,32.065399,118.819635
87285,32.081931,119.016317
87286,32.064310,118.765662
87287,32.067146,118.764018
87288,31.596217,119.023537
87289,32.067433,118.763623
87290,31.659319,119.021636
87291,32.067202,118.759911
87292,32.066411,118.759750
87293,32.098984,118.815623
87294,32.067569,118.763926
87295,32.065474,118.759450
87296,32.064128,118.766939
87297,32.062974,118.759139
87298,32.067738,118.759965
87299,32.067637,118.822050
87300,32.056886,118.475243
87301,32.067996,118.822610
87302,32.107687,118.555809
87303,32.065195,118.822188
87304,32.062838,118.818523
87305,32.015049,118.738586
87306,32.082097,119.016845
87307,31.658313,119.021656
87308,31.884524,118.816971
87309,31.659489,119.021511
87310,31.761590,118.926959
87311,32.063130,118.886197
87312,32.202088,119.129100
87313,31.956111,118.389078
87314,31.657969,119.021785
87315,32.067561,118.823885
87316,32.064979,118.819162
87317,32.263539,118.820498
87318,31.864121,118.461580
87319,32.067105,118.820320
87320,32.067779,118.822703
87321,32.036725,118.797897
87322,31.934700,118.716102
87323,32.069169,118.821966
87324,31.595752,119.023481
87325,31.657282,119.021900
87326,31.966491,118.687491
87327,31.761632,118.926842
87328,32.060159,118.818113
87329,32.203831,119.129252
87330,31.657288,119.021848
87331,32.065707,118.822083
87332,32.203738,119.129249
87333,32.203648,119.129082
87334,32.063967,118.819013
87335,32.058326,118.817577
87336,31.762216,118.925699
87337,32.203453,119.128987
87338,32.203244,119.129025
87339,31.939790,118.698869
87340,32.065844,118.819756
87341,32.004359,118.847880
87342,31.886523,118.823356
87343,32.067976,118.822169
87344,31.850660,118.580159
87345,31.595024,119.022725
87346,32.068253,118.822062
87347,31.762258,118.925650
87348,32.028003,118.853100
87349,32.061342,118.778647
87350,32.062821,118.776651
87351,32.064143,118.775346
87352,32.066035,118.773205
87353,32.062457,118.776004
87354,32.028003,118.852053
87355,32.061767,118.776280
87356,32.058657,118.779721
87357,32.144947,118.718025
87358,32.097114,118.518783
87359,32.004128,118.848869
87360,32.054283,118.779733
87361,32.050836,118.778115
87362,32.096605,118.516530
87363,32.067415,118.822824
87364,32.063054,118.818540
87365,32.142405,118.741218
87366,31.892123,118.817042
87367,31.892075,118.817148
87368,32.070073,118.802960
87369,31.892103,118.819162
87370,31.892050,118.818058
87371,32.063337,118.818742
87372,31.893411,118.817785
87373,31.892095,118.817875
87374,31.892058,118.817992
87375,32.080631,118.950114
87376,31.657050,119.011337
87377,32.190879,118.717799
87378,32.027733,118.853105
87379,32.004732,118.846282
87380,32.063937,118.791474
87381,32.065233,118.819057
87382,32.195884,119.113187
87383,32.196465,119.113128
87384,32.196869,119.113075
87385,32.196819,119.113997
87386,32.067508,118.820957
87387,32.095421,118.924414
87388,32.092592,118.507149
87389,31.923280,118.873854
87390,31.923356,118.873916
87391,32.068845,118.822255
87392,31.968457,118.682840
87393,32.023861,118.853993
87394,31.957871,118.677486
87395,31.922324,118.872741
87396,31.961414,118.677897
87397,32.142574,118.741489
87398,31.626848,118.969050
87399,31.960821,118.678892
87400,31.960621,118.679638
87401,31.955998,118.674929
87402,32.024376,118.853956
87403,32.024518,118.853973
87404,31.953089,118.671364
87405,31.953094,118.671111
87406,31.922760,118.875175
87407,31.923084,118.875326
87408,31.953298,118.670316
87409,31.920977,118.877290
87410,31.920783,118.877404
87411,32.067213,118.823600
87412,31.920133,118.877785
87413,31.918071,118.879754
87414,32.064476,118.819442
87415,32.056763,118.819333
87416,32.199164,119.103681
87417,31.619594,118.971293
87418,32.020721,118.794702
87419,32.200617,119.106456
87420,32.200662,119.106534
87421,32.025857,118.852307
87422,32.201452,119.107107
87423,32.111435,118.858749
87424,32.201885,119.107158
87425,32.199291,119.131393
87426,31.924215,118.874530
87427,31.734878,118.923682
87428,31.734435,118.924466
87429,32.080502,118.803000
87430,32.068537,118.822211
87431,31.734389,118.925871
87432,31.734462,118.926171
87433,31.734440,118.926488
87434,31.734337,118.925319
87435,31.734438,118.925516
87436,31.734335,118.925442
87437,32.066630,118.822204
87438,31.734336,118.925539
87439,32.125655,118.720209
87440,31.890103,118.823287
87441,32.199018,119.132986
87442,32.066224,118.822584
87443,32.013741,118.780115
87444,32.063465,118.818896
87445,32.030501,118.848805
87446,32.030516,118.852126
87447,32.100600,118.868092
87448,31.762782,118.924949
87449,32.030947,118.853880
87450,32.065356,118.819616
87451,32.067508,118.821395
87452,32.009661,118.791013
87453,32.068079,118.822619
87454,32.067271,118.820551
87455,31.797887,118.956537
87456,32.082666,119.022825
87457,32.117343,118.911007
87458,32.062354,118.818707
87459,32.198531,119.112543
87460,32.199073,119.113208
87461,32.199574,119.115492
87462,32.067476,118.823833
87463,32.200695,119.119389
87464,32.201143,119.121095
87465,32.201779,119.123597
87466,32.201972,119.124713
87467,32.209617,119.133272
87468,32.209537,119.133274
87469,32.244945,118.741811
87470,31.888947,118.823306
87471,32.197604,119.133986
87472,32.245727,118.740855
87473,32.208750,119.133297
87474,32.208696,119.133300
87475,31.797937,118.956627
87476,32.208576,119.129352
87477,32.246238,118.740506
87478,32.208424,119.125047
87479,32.208238,119.124990
87480,32.207667,119.124713
87481,32.207409,119.124608
87482,32.023635,118.795295
87483,32.072985,118.488514
87484,32.206718,119.124742
87485,32.206553,119.124668
87486,32.069121,118.821915
87487,32.206209,119.124660
87488,32.205775,119.124575
87489,32.205751,119.125087
87490,32.205889,119.125848
87491,32.066343,118.822192
87492,31.889553,118.820481
87493,32.209447,119.131058
87494,32.208402,119.130846
87495,32.351316,118.849894
87496,32.207879,119.130654
87497,32.066988,118.823199
87498,31.888956,118.823369
87499,31.622885,118.976097
87500,32.205378,119.130276
87501,32.205214,119.130236
87502,32.205103,119.130145
87503,32.195479,118.667568
87504,32.047266,118.777607
87505,32.114990,118.571721
87506,32.113395,118.569909
87507,32.112388,118.568720
87508,32.111488,118.567588
87509,32.110721,118.566611
87510,32.110457,118.566059
87511,32.110181,118.565309
87512,32.110025,118.564572
87513,32.109690,118.562633
87514,32.109486,118.561401
87515,32.109234,118.560594
87516,32.108850,118.559702
87517,32.108610,118.559023
87518,32.108359,118.557692
87519,32.108059,118.556772
87520,32.067852,118.822162
87521,32.107339,118.555016
87522,32.106992,118.554280
87523,32.105972,118.552086
87524,32.105337,118.550699
87525,32.104197,118.548448
87526,32.103610,118.547358
87527,32.103358,118.546565
87528,32.101847,118.539274
87529,32.101595,118.538453
87530,32.101332,118.537659
87531,32.100913,118.536436
87532,32.100623,118.535578
87533,32.100405,118.534730
87534,32.099987,118.533193
87535,32.099346,118.529408
87536,32.098988,118.527473
87537,32.098606,118.525493
87538,32.098174,118.523586
87539,32.097767,118.521520
87540,32.065379,118.822153
87541,32.062967,118.818572
87542,32.096323,118.515146
87543,32.095787,118.513837
87544,32.094902,118.511924
87545,32.094146,118.510793
87546,32.093398,118.509326
87547,32.092921,118.508257
87548,32.065060,118.819020
87549,32.092364,118.506229
87550,32.091358,118.502222
87551,32.090318,118.498423
87552,32.089650,118.496293
87553,32.087914,118.490821
87554,32.086598,118.486829
87555,32.085797,118.484766
87556,32.083846,118.479506
87557,32.082928,118.476721
87558,32.089933,118.506235
87559,32.089535,118.505547
87560,32.088908,118.503861
87561,32.088526,118.503075
87562,32.088032,118.502420
87563,32.087330,118.501823
87564,32.085973,118.501096
87565,32.085110,118.500513
87566,32.084296,118.499757
87567,32.079869,118.494153
87568,32.078714,118.492801
87569,32.077787,118.491996
87570,32.075696,118.490645
87571,32.073594,118.489093
87572,32.069194,118.822090
87573,32.072262,118.487618
87574,32.071353,118.486352
87575,32.070030,118.484522
87576,32.060214,118.818344
87577,32.053285,118.470038
87578,32.053978,118.469260
87579,32.054258,118.468990
87580,32.054616,118.468753
87581,32.054936,118.468687
87582,32.055259,118.468748
87583,32.055504,118.468806
87584,32.055691,118.468780
87585,32.055822,118.468699
87586,32.056013,118.468533
87587,32.056110,118.468432
87588,32.054124,118.469108
87589,32.054451,118.468841
87590,32.054778,118.468697
87591,32.055087,118.468698
87592,32.055390,118.468785
87593,32.055592,118.468799
87594,32.064160,118.819118
87595,32.055906,118.468635
87596,32.057683,118.817513
87597,32.055840,118.468580
87598,32.055767,118.468649
87599,32.055658,118.468705
87600,32.065638,118.822071
87601,32.055433,118.468720
87602,32.055311,118.468668
87603,32.055200,118.468570
87604,32.055133,118.468428
87605,32.055093,118.468237
87606,32.055128,118.468032
87607,32.055174,118.467938
87608,32.055357,118.467678
87609,32.065915,118.819845
87610,32.056211,118.466631
87611,32.055105,118.468135
87612,32.055106,118.468340
87613,32.055168,118.468507
87614,32.055254,118.468623
87615,32.055372,118.468698
87616,32.054641,118.466672
87617,32.054825,118.466421
87618,32.055761,118.468742
87619,32.055156,118.466288
87620,32.055384,118.466433
87621,32.055530,118.466674
87622,32.055537,118.466893
87623,32.055478,118.467107
87624,32.055387,118.467281
87625,32.055150,118.467587
87626,32.054727,118.468121
87627,32.055443,118.467183
87628,32.055521,118.466989
87629,32.055545,118.466786
87630,32.055467,118.466531
87631,32.055287,118.466344
87632,32.055057,118.466282
87633,32.057901,118.464649
87634,32.057064,118.465446
87635,32.056432,118.466025
87636,32.056244,118.466176
87637,32.056100,118.466262
87638,32.063396,118.818871
87639,32.055821,118.466347
87640,32.055705,118.466347
87641,32.055543,118.466316
87642,32.067197,118.823533
87643,32.055207,118.466213
87644,32.055088,118.466200
87645,32.054970,118.466210
87646,32.065245,118.819216
87647,32.054710,118.466387
87648,32.054544,118.466555
87649,32.249764,118.743275
87650,31.659655,119.020448
87651,32.187223,119.187305
87652,31.805679,118.952386
87653,32.067536,118.821218
87654,32.064367,118.819442
87655,32.187227,119.190225
87656,32.187399,119.191251
87657,32.188348,119.194428
87658,32.189325,119.196952
87659,32.009456,118.791061
87660,32.189496,119.197305
87661,32.068613,118.822428
87662,32.189908,119.198504
87663,32.250211,118.744115
87664,32.060536,118.818539
87665,32.190516,119.200105
87666,32.190693,119.200252
87667,32.190818,119.200464
87668,32.191009,119.201269
87669,32.065102,118.821945
87670,32.191851,119.203946
87671,32.192136,119.205917
87672,32.192268,119.207074
87673,31.889138,118.824753
87674,32.067233,118.823694
87675,32.192780,119.209962
87676,32.064594,118.819472
87677,32.193553,119.211066
87678,31.793602,118.961514
87679,32.195640,119.212185
87680,32.250583,118.748074
87681,32.197925,119.212974
87682,32.198937,119.213321
87683,32.199500,119.213498
87684,32.066492,118.820101
87685,32.200770,119.213813
87686,32.201681,119.214170
87687,32.068746,118.822125
87688,32.202930,119.215207
87689,32.203666,119.215954
87690,32.066495,118.822171
87691,32.002317,118.865093
87692,32.066546,118.822789
87693,32.250684,118.748945
87694,32.207314,119.221794
87695,32.208092,119.223004
87696,32.065472,118.819626
87697,32.250713,118.747178
87698,32.250721,118.748849
87699,32.191724,119.184577
87700,32.067482,118.821677
87701,32.189474,119.182626
87702,32.055629,118.467336
87703,32.189714,119.182515
87704,31.659622,119.014667
87705,32.193521,119.171047
87706,32.010732,118.791083
87707,32.194419,119.170347
87708,32.067891,118.822640
87709,32.195107,119.169412
87710,32.250826,118.748114
87711,32.065043,118.822125
87712,32.196618,119.166473
87713,32.062601,118.818528
87714,32.067634,118.823920
87715,32.198951,119.164127
87716,32.199728,119.163282
87717,32.200224,119.162838
87718,32.201516,119.161800
87719,32.202749,119.159154
87720,32.064998,118.819090
87721,32.250934,118.746325
87722,32.203469,119.156637
87723,32.066793,118.820209
87724,32.203755,119.156088
87725,32.205729,119.154628
87726,32.027486,118.796210
87727,32.207554,119.153287
87728,32.069196,118.822029
87729,32.205916,119.148088
87730,32.060177,118.818262
87731,32.068444,118.822195
87732,32.206288,119.144977
87733,32.206569,119.141144
87734,32.206572,119.140667
87735,32.097247,118.870996
87736,32.066076,118.822176
87737,32.206986,119.133406
87738,32.205893,119.135781
87739,32.203816,119.136895
87740,32.067021,118.823353
87741,32.064051,118.819034
87742,32.065629,118.819700
87743,32.203513,119.137278
87744,32.251205,118.748551
87745,32.203320,119.137408
87746,32.054947,118.466313
87747,32.251263,118.748178
87748,32.251269,118.745535
87749,32.203430,119.138363
87750,32.251274,118.746479
87751,32.203657,119.141615
87752,32.067595,118.822750
87753,32.203169,119.140152
87754,32.251305,118.745436
87755,32.202918,119.140506
87756,32.202299,119.141176
87757,32.202493,119.141972
87758,32.067338,118.822761
87759,32.251380,118.747459
87760,32.251381,118.746265
87761,32.080999,118.949993
87762,32.065410,118.822129
87763,32.060598,118.803146
87764,32.065153,118.818973
87765,32.011626,118.791437
87766,32.251493,118.745618
87767,32.047320,118.498471
87768,31.764779,118.924468
87769,32.067235,118.822642
87770,32.251517,118.746728
87771,32.251558,118.745817
87772,31.954834,118.390771
87773,32.105243,118.590937
87774,32.249081,118.740978
87775,32.064300,118.911832
87776,32.060371,118.818462
87777,32.085948,118.636257
87778,32.098115,118.869986
87779,32.061962,118.819057
87780,32.067215,118.823649
87781,32.064527,118.819421
87782,32.057455,118.817683
87783,31.653738,119.011577
87784,32.066041,118.819938
87785,32.066066,118.822458
87786,32.070726,118.954495
87787,32.014415,118.792509
87788,32.107215,118.951910
87789,32.493254,118.915523
87790,32.068679,118.822176
87791,32.249223,118.741401
87792,32.493585,118.917108
87793,32.066376,118.822672
87794,32.063535,118.818885
87795,31.764595,118.924830
87796,32.065297,118.819414
87797,32.067473,118.821540
87798,32.067709,118.824148
87799,32.105704,118.953538
87800,32.204695,119.077390
87801,32.010382,118.790996
87802,32.199893,119.079424
87803,32.068426,118.822474
87804,32.198845,119.080071
87805,31.740631,118.877981
87806,32.196900,119.081303
87807,32.195701,119.081802
87808,32.220283,119.083240
87809,32.190992,119.086862
87810,32.189062,119.089123
87811,32.191246,119.175677
87812,32.065047,118.822050
87813,31.658132,119.010830
87814,32.184421,119.094077
87815,32.184150,119.094219
87816,32.067321,118.823785
87817,32.191380,119.176092
87818,32.064705,118.819449
87819,32.184207,119.094983
87820,32.184132,119.094556
87821,32.184032,119.093881
87822,32.066682,118.820167
87823,32.249529,118.742591
87824,32.184222,119.095439
87825,32.184376,119.095731
87826,32.184534,119.095902
87827,32.184772,119.095902
87828,32.186802,119.095512
87829,32.055970,118.466316
87830,32.067734,118.962219
87831,31.653096,119.011034
87832,32.068898,118.821931
87833,32.188027,119.101366
87834,32.066232,118.822190
87835,31.631870,118.984543
87836,32.187166,119.101764
87837,32.186853,119.101862
87838,32.185980,119.102061
87839,32.066756,118.822971
87840,32.191687,119.098417
87841,32.191906,119.178993
87842,32.192121,119.098329
87843,32.192256,119.098240
87844,32.192576,119.097927
87845,32.193647,119.096050
87846,32.193777,119.095699
87847,32.191874,119.179268
87848,32.193303,119.095307
87849,32.193295,119.095195
87850,32.193675,119.093757
87851,32.065573,118.819677
87852,32.193643,119.093327
87853,32.067802,118.824034
87854,32.193501,119.092169
87855,32.067577,118.821966
87856,32.193244,119.091226
87857,32.067658,118.822738
87858,32.192608,119.088755
87859,32.191412,119.180235
87860,32.191590,119.086230
87861,32.062755,118.818519
87862,31.627841,118.994993
87863,32.067763,118.823952
87864,32.242646,118.780311
87865,32.065111,118.818973
87866,32.246081,118.775798
87867,32.246277,118.775592
87868,32.246563,118.775456
87869,32.246874,118.775509
87870,32.247192,118.775727
87871,32.247213,118.775954
87872,32.246538,118.776974
87873,32.054826,118.466273
87874,32.066991,118.820234
87875,32.194026,119.114967
87876,32.194103,119.115364
87877,32.194255,119.115752
87878,32.069159,118.822160
87879,31.840768,118.868977
87880,32.208313,119.121120
87881,32.060254,118.818388
87882,32.208265,119.121437
87883,32.065821,118.822134
87884,32.208252,119.122557
87885,32.188092,119.184709
87886,32.061630,118.818951
87887,32.208082,119.123921
87888,32.084411,118.680240
87889,32.208193,119.124088
87890,32.207879,119.122607
87891,32.187725,119.185474
87892,32.207686,119.122741
87893,32.207676,119.122879
87894,32.065556,118.822071
87895,32.207146,119.122924
87896,32.064243,118.819220
87897,32.187389,119.186464
87898,32.058683,118.817911
87899,32.067053,118.823400
87900,31.862733,118.678749
87901,32.065783,118.819754
87902,32.203905,119.124373
87903,32.361269,118.829325
87904,32.203387,119.124529
87905,32.202812,119.115480
87906,32.203112,119.116394
87907,32.203247,119.116935
87908,32.203792,119.119256
87909,32.187130,119.188102
87910,32.204124,119.120648
87911,32.204124,119.120849
87912,32.204167,119.120994
87913,32.068172,118.822052
87914,32.204507,119.122026
87915,32.187094,119.188577
87916,32.254246,118.750877
87917,32.205523,119.121717
87918,31.842390,118.898922
87919,32.065602,118.822199
87920,32.067908,118.803507
87921,31.842419,118.899011
87922,32.065277,118.819297
87923,31.598831,119.012331
87924,32.067475,118.820845
87925,32.067733,118.824090
87926,32.187514,119.191797
87927,32.042915,118.799603
87928,31.708226,118.975065
87929,32.068513,118.822421
87930,31.842495,118.899350
87931,32.207278,119.074800
87932,32.065286,118.821959
87933,32.062036,118.819038
87934,31.636903,118.995658
87935,32.048125,118.723232
87936,31.778108,118.954910
87937,32.188757,119.195543
87938,32.067278,118.823745
87939,32.049394,118.723596
87940,32.064638,118.819486
87941,32.056782,118.819149
87942,32.066290,118.819975
87943,32.049192,118.723638
87944,32.019210,118.794312
87945,32.255628,118.754975
87946,31.765321,118.921151
87947,32.068827,118.821999
87948,32.255665,118.754831
87949,32.049073,118.723867
87950,31.806214,118.860545
87951,31.734574,118.873154
87952,31.844081,118.870836
87953,32.049125,118.723725
87954,32.066766,118.822309
87955,32.066686,118.822901
87956,32.078924,118.764500
87957,32.063687,118.818975
87958,31.932534,118.642130
87959,32.048883,118.723667
87960,32.065324,118.819577
87961,32.256040,118.753917
87962,32.078633,119.006375
87963,31.844946,118.871077
87964,32.067516,118.821840
87965,32.048852,118.723581
87966,32.068177,118.822586
87967,31.765528,118.920767
87968,31.983566,118.831535
87969,32.065065,118.822155
87970,32.062680,118.818533
87971,31.806346,118.860817
87972,32.189514,118.829731
87973,32.256776,118.752143
87974,32.063614,118.977233
87975,32.256990,118.754449
87976,32.067436,118.823815
87977,32.064862,118.819334
87978,31.793187,118.964405
87979,32.066910,118.820213
87980,32.069064,118.821889
87981,32.120208,118.907342
87982,32.257455,118.750731
87983,31.642617,118.965751
87984,32.257492,118.753212
87985,32.066959,118.823167
87986,31.877827,119.032072
87987,32.063884,118.819034
87988,32.059068,118.818350
87989,32.369334,118.720963
87990,31.866824,119.041543
87991,32.065692,118.819700
87992,31.870077,119.043839
87993,31.865822,119.041167
87994,31.864191,119.040620
87995,31.884445,119.016759
87996,31.864045,119.040427
87997,31.865540,119.041092
87998,31.880290,119.029612
87999,31.859089,119.006084
88000,31.864547,119.040781
88001,31.864046,119.040169
88002,31.865321,119.036210
88003,31.789126,118.958775
88004,31.765732,118.921285
88005,32.192486,119.208939
88006,31.733897,118.873236
88007,32.250394,118.744416
88008,31.738536,118.866391
88009,31.684755,119.007437
88010,32.150787,118.708923
88011,32.193127,119.210592
88012,31.738338,118.866829
88013,32.177568,118.713796
88014,32.042475,118.831470
88015,32.166128,118.912336
88016,31.740942,118.878542
88017,31.777833,118.835774
88018,31.896351,118.719367
88019,31.867624,118.593703
88020,31.765948,118.921293
88021,31.781017,118.838895
88022,32.200228,119.213632
88023,31.781217,118.835828
88024,31.950530,118.878908
88025,31.777810,118.839141
88026,31.710819,118.983760
88027,31.766024,118.921289
88028,32.202154,119.214485
88029,32.090606,118.961881
88030,32.066163,118.725609
88031,32.116924,118.970111
88032,32.056886,118.795038
88033,31.876448,118.755077
88034,31.949995,118.878728
88035,32.250653,118.744730
88036,31.797321,118.960349
88037,32.204651,119.217465
88038,32.278416,118.849075
88039,31.766235,118.921250
88040,32.205176,119.218580
88041,31.798160,118.960909
88042,32.205496,119.219231
88043,32.116505,118.970214
88044,32.055866,118.797035
88045,32.082785,118.678249
88046,32.063622,118.818924
88047,31.721564,118.974628
88048,31.948774,118.878800
88049,31.601651,119.010480
88050,32.278447,118.849651
88051,32.209257,119.225021
88052,31.693726,118.999851
88053,32.210236,119.226717
88054,31.688130,119.008136
88055,32.129378,118.924719
88056,31.799074,118.961791
88057,32.194621,119.187452
88058,32.168670,118.666622
88059,31.948774,118.881031
88060,32.278481,118.856298
88061,31.601870,119.010883
88062,31.800189,118.962357
88063,31.765898,118.922153
88064,31.800245,118.962257
88065,32.250799,118.746698
88066,31.683229,119.008096
88067,32.083261,118.678952
88068,31.740953,118.878585
88069,32.034020,118.779134
88070,31.800621,118.962597
88071,31.791978,118.964319
88072,32.193218,119.171526
88073,32.079717,118.780701
88074,32.079591,118.773185
88075,31.924045,118.840401
88076,32.079504,118.773189
88077,32.079637,118.780774
88078,32.278608,118.873587
88079,32.081252,118.788258
88080,32.081181,118.788280
88081,32.079577,118.777202
88082,32.079451,118.773186
88083,32.079495,118.768444
88084,32.278712,118.863738
88085,32.079421,118.767950
88086,32.194705,119.170051
88087,32.073511,118.756621
88088,32.147237,118.709221
88089,32.019222,118.837677
88090,32.019607,118.838507
88091,32.019616,118.838411
88092,32.019702,118.838310
88093,32.019940,118.837693
88094,32.021024,118.838120
88095,32.021104,118.837565
88096,32.021141,118.838501
88097,32.021163,118.838167
88098,32.021419,118.838545
88099,32.076708,118.761384
88100,32.021481,118.837599
88101,32.025122,118.853292
88102,32.025854,118.853133
88103,32.026742,118.853113
88104,32.030516,118.852077
88105,32.079457,118.766188
88106,32.030519,118.853061
88107,32.030651,118.851795
88108,32.073615,118.757303
88109,32.073868,118.757948
88110,32.073969,118.758141
88111,32.074344,118.758708
88112,32.075035,118.759618
88113,32.075819,118.760503
88114,32.076715,118.761555
88115,32.078006,118.763125
88116,32.078495,118.763677
88117,32.078989,118.764456
88118,32.079249,118.765239
88119,32.079380,118.766184
88120,32.079121,118.764821
88121,32.079126,118.764608
88122,32.077350,118.762375
88123,32.073538,118.757070
88124,32.073567,118.756865
88125,32.073814,118.757257
88126,32.073739,118.757078
88127,32.073296,118.756705
88128,32.073504,118.757404
88129,32.073697,118.757531
88130,32.278898,118.865281
88131,32.073877,118.757755
88132,32.074062,118.757857
88133,32.073857,118.758222
88134,32.074292,118.758322
88135,32.074228,118.758769
88136,32.074509,118.759151
88137,32.079189,118.765264
88138,32.156609,118.629940
88139,32.079520,118.766152
88140,32.079386,118.765175
88141,32.079091,118.764320
88142,32.078653,118.763638
88143,32.076594,118.761040
88144,32.073063,118.752675
88145,32.079659,118.773169
88146,32.079949,118.782878
88147,32.079635,118.782451
88148,32.079496,118.775445
88149,32.077588,118.775694
88150,32.090419,118.826976
88151,32.090924,118.826892
88152,32.092514,118.828420
88153,32.279037,118.865388
